year,poll_date,candidate_name,avg_support,avg_support_adj,party,days_left,weeks_left,before_convention
2008,2008-04-21,Barack Obama,45.388954,NA,democrat,197,28,TRUE
2008,2008-04-22,Barack Obama,45.2771726666667,NA,democrat,196,28,TRUE
2008,2008-04-25,Barack Obama,45.598576,NA,democrat,193,28,TRUE
2008,2008-04-27,Barack Obama,46.046046,NA,democrat,191,27,TRUE
2008,2008-04-28,Barack Obama,46.129256,NA,democrat,190,27,TRUE
2008,2008-04-29,Barack Obama,45.849985,NA,democrat,189,27,TRUE
2008,2008-04-30,Barack Obama,45.8692,NA,democrat,188,27,TRUE
2008,2008-05-02,Barack Obama,45.81091,NA,democrat,186,27,TRUE
2008,2008-05-03,Barack Obama,46.098626,NA,democrat,185,26,TRUE
2008,2008-05-04,Barack Obama,46.0721985,NA,democrat,184,26,TRUE
2008,2008-05-06,Barack Obama,46.062639,NA,democrat,182,26,TRUE
2008,2008-05-08,Barack Obama,46.5443425,NA,democrat,180,26,TRUE
2008,2008-05-10,Barack Obama,46.727955,NA,democrat,178,25,TRUE
2008,2008-05-11,Barack Obama,47.07869,NA,democrat,177,25,TRUE
2008,2008-05-12,Barack Obama,47.236516,NA,democrat,176,25,TRUE
2008,2008-05-13,Barack Obama,47.383508,NA,democrat,175,25,TRUE
2008,2008-05-15,Barack Obama,47.1124965,NA,democrat,173,25,TRUE
2008,2008-05-16,Barack Obama,46.994007,NA,democrat,172,25,TRUE
2008,2008-05-18,Barack Obama,47.0859685,NA,democrat,170,24,TRUE
2008,2008-05-20,Barack Obama,46.951429,NA,democrat,168,24,TRUE
2008,2008-05-21,Barack Obama,47.150007,NA,democrat,167,24,TRUE
2008,2008-05-22,Barack Obama,47.028316,NA,democrat,166,24,TRUE
2008,2008-05-24,Barack Obama,46.77817,NA,democrat,164,23,TRUE
2008,2008-05-25,Barack Obama,46.584468,NA,democrat,163,23,TRUE
2008,2008-05-27,Barack Obama,46.547016,NA,democrat,161,23,TRUE
2008,2008-05-28,Barack Obama,46.203875,NA,democrat,160,23,TRUE
2008,2008-05-31,Barack Obama,45.922351,NA,democrat,157,22,TRUE
2008,2008-06-01,Barack Obama,46.058956,NA,democrat,156,22,TRUE
2008,2008-06-03,Barack Obama,46.060981,NA,democrat,154,22,TRUE
2008,2008-06-04,Barack Obama,46.3482,NA,democrat,153,22,TRUE
2008,2008-06-05,Barack Obama,46.226886,NA,democrat,152,22,TRUE
2008,2008-06-07,Barack Obama,46.976185,NA,democrat,150,21,TRUE
2008,2008-06-08,Barack Obama,46.349934,NA,democrat,149,21,TRUE
2008,2008-06-09,Barack Obama,46.681587,NA,democrat,148,21,TRUE
2008,2008-06-10,Barack Obama,46.816689,NA,democrat,147,21,TRUE
2008,2008-06-11,Barack Obama,46.4353395,NA,democrat,146,21,TRUE
2008,2008-06-13,Barack Obama,46.466786,NA,democrat,144,21,TRUE
2008,2008-06-14,Barack Obama,46.50985,NA,democrat,143,20,TRUE
2008,2008-06-15,Barack Obama,46.205282,NA,democrat,142,20,TRUE
2008,2008-06-16,Barack Obama,46.231519,NA,democrat,141,20,TRUE
2008,2008-06-17,Barack Obama,45.998579,NA,democrat,140,20,TRUE
2008,2008-06-18,Barack Obama,45.810377,NA,democrat,139,20,TRUE
2008,2008-06-19,Barack Obama,46.2966606666667,NA,democrat,138,20,TRUE
2008,2008-06-22,Barack Obama,46.301541,NA,democrat,135,19,TRUE
2008,2008-06-23,Barack Obama,46.398908,NA,democrat,134,19,TRUE
2008,2008-06-25,Barack Obama,46.3374696666667,NA,democrat,132,19,TRUE
2008,2008-06-28,Barack Obama,46.529951,NA,democrat,129,18,TRUE
2008,2008-06-29,Barack Obama,46.5310765,NA,democrat,128,18,TRUE
2008,2008-07-01,Barack Obama,46.679091,NA,democrat,126,18,TRUE
2008,2008-07-02,Barack Obama,46.47227575,NA,democrat,125,18,TRUE
2008,2008-07-06,Barack Obama,46.774532,NA,democrat,121,17,TRUE
2008,2008-07-09,Barack Obama,46.633654,NA,democrat,118,17,TRUE
2008,2008-07-10,Barack Obama,46.0151315,NA,democrat,117,17,TRUE
2008,2008-07-12,Barack Obama,45.787595,NA,democrat,115,16,TRUE
2008,2008-07-13,Barack Obama,46.2798875,NA,democrat,114,16,TRUE
2008,2008-07-15,Barack Obama,46.217773,NA,democrat,112,16,TRUE
2008,2008-07-16,Barack Obama,46.206593,NA,democrat,111,16,TRUE
2008,2008-07-17,Barack Obama,46.194509,NA,democrat,110,16,TRUE
2008,2008-07-18,Barack Obama,46.127745,NA,democrat,109,16,TRUE
2008,2008-07-19,Barack Obama,46.152266,NA,democrat,108,15,TRUE
2008,2008-07-21,Barack Obama,46.28738,NA,democrat,106,15,TRUE
2008,2008-07-22,Barack Obama,46.310291,NA,democrat,105,15,TRUE
2008,2008-07-23,Barack Obama,45.955239,NA,democrat,104,15,TRUE
2008,2008-07-24,Barack Obama,46.123134,NA,democrat,103,15,TRUE
2008,2008-07-25,Barack Obama,46.206659,NA,democrat,102,15,TRUE
2008,2008-07-27,Barack Obama,46.047697,NA,democrat,100,14,TRUE
2008,2008-07-28,Barack Obama,46.066925,NA,democrat,99,14,TRUE
2008,2008-07-29,Barack Obama,46.258168,NA,democrat,98,14,TRUE
2008,2008-07-30,Barack Obama,46.183363,NA,democrat,97,14,TRUE
2008,2008-07-31,Barack Obama,46.205255,NA,democrat,96,14,TRUE
2008,2008-08-01,Barack Obama,45.842672,NA,democrat,95,14,TRUE
2008,2008-08-02,Barack Obama,45.77293,NA,democrat,94,13,TRUE
2008,2008-08-03,Barack Obama,45.7141595,NA,democrat,93,13,TRUE
2008,2008-08-05,Barack Obama,45.607011,NA,democrat,91,13,TRUE
2008,2008-08-06,Barack Obama,45.723149,NA,democrat,90,13,TRUE
2008,2008-08-08,Barack Obama,45.837803,NA,democrat,88,13,TRUE
2008,2008-08-09,Barack Obama,45.814974,NA,democrat,87,12,TRUE
2008,2008-08-10,Barack Obama,45.70029,NA,democrat,86,12,TRUE
2008,2008-08-11,Barack Obama,45.72953,NA,democrat,85,12,TRUE
2008,2008-08-12,Barack Obama,45.803974,NA,democrat,84,12,TRUE
2008,2008-08-13,Barack Obama,45.771024,NA,democrat,83,12,TRUE
2008,2008-08-14,Barack Obama,45.641235,NA,democrat,82,12,TRUE
2008,2008-08-15,Barack Obama,45.620815,NA,democrat,81,12,TRUE
2008,2008-08-16,Barack Obama,45.517246,NA,democrat,80,11,TRUE
2008,2008-08-17,Barack Obama,45.55118,NA,democrat,79,11,TRUE
2008,2008-08-18,Barack Obama,45.426819,NA,democrat,78,11,TRUE
2008,2008-08-20,Barack Obama,45.211636,NA,democrat,76,11,TRUE
2008,2008-08-22,Barack Obama,45.303859,NA,democrat,74,11,TRUE
2008,2008-08-23,Barack Obama,45.374062,NA,democrat,73,10,TRUE
2008,2008-08-24,Barack Obama,45.402311,NA,democrat,72,10,TRUE
2008,2008-08-26,Barack Obama,45.348238,NA,democrat,70,10,TRUE
2008,2008-08-27,Barack Obama,45.544769,NA,democrat,69,10,TRUE
2008,2008-08-29,Barack Obama,46.687839,NA,democrat,67,10,FALSE
2008,2008-08-30,Barack Obama,46.99196,NA,democrat,66,9,FALSE
2008,2008-08-31,Barack Obama,47.215505,NA,democrat,65,9,FALSE
2008,2008-09-01,Barack Obama,47.618948,NA,democrat,64,9,FALSE
2008,2008-09-03,Barack Obama,47.665866,NA,democrat,62,9,FALSE
2008,2008-09-04,Barack Obama,47.319846,NA,democrat,61,9,FALSE
2008,2008-09-06,Barack Obama,47.061028,NA,democrat,59,8,FALSE
2008,2008-09-07,Barack Obama,46.327832,NA,democrat,58,8,FALSE
2008,2008-09-08,Barack Obama,46.223382,NA,democrat,57,8,FALSE
2008,2008-09-09,Barack Obama,45.7778655,NA,democrat,56,8,FALSE
2008,2008-09-11,Barack Obama,45.530819,NA,democrat,54,8,FALSE
2008,2008-09-12,Barack Obama,45.440861,NA,democrat,53,8,FALSE
2008,2008-09-13,Barack Obama,45.441897,NA,democrat,52,7,FALSE
2008,2008-09-14,Barack Obama,45.322825,NA,democrat,51,7,FALSE
2008,2008-09-15,Barack Obama,45.374028,NA,democrat,50,7,FALSE
2008,2008-09-16,Barack Obama,45.620322,NA,democrat,49,7,FALSE
2008,2008-09-17,Barack Obama,45.618458,NA,democrat,48,7,FALSE
2008,2008-09-18,Barack Obama,45.669558,NA,democrat,47,7,FALSE
2008,2008-09-19,Barack Obama,45.669058,NA,democrat,46,7,FALSE
2008,2008-09-20,Barack Obama,45.745082,NA,democrat,45,6,FALSE
2008,2008-09-21,Barack Obama,45.967633,NA,democrat,44,6,FALSE
2008,2008-09-22,Barack Obama,46.397426,NA,democrat,43,6,FALSE
2008,2008-09-23,Barack Obama,46.497413,NA,democrat,42,6,FALSE
2008,2008-09-24,Barack Obama,46.561096,NA,democrat,41,6,FALSE
2008,2008-09-25,Barack Obama,46.547159,NA,democrat,40,6,FALSE
2008,2008-09-26,Barack Obama,46.566972,NA,democrat,39,6,FALSE
2008,2008-09-27,Barack Obama,47.375102,NA,democrat,38,5,FALSE
2008,2008-09-28,Barack Obama,47.74482,NA,democrat,37,5,FALSE
2008,2008-09-29,Barack Obama,47.395781,NA,democrat,36,5,FALSE
2008,2008-09-30,Barack Obama,47.614383,NA,democrat,35,5,FALSE
2008,2008-10-01,Barack Obama,47.799425,NA,democrat,34,5,FALSE
2008,2008-10-02,Barack Obama,47.899612,NA,democrat,33,5,FALSE
2008,2008-10-03,Barack Obama,48.054506,NA,democrat,32,5,FALSE
2008,2008-10-04,Barack Obama,48.541455,NA,democrat,31,4,FALSE
2008,2008-10-05,Barack Obama,48.4596495,NA,democrat,30,4,FALSE
2008,2008-10-07,Barack Obama,48.553197,NA,democrat,28,4,FALSE
2008,2008-10-08,Barack Obama,49.009696,NA,democrat,27,4,FALSE
2008,2008-10-09,Barack Obama,49.5698315,NA,democrat,26,4,FALSE
2008,2008-10-11,Barack Obama,49.743073,NA,democrat,24,3,FALSE
2008,2008-10-12,Barack Obama,49.65258,NA,democrat,23,3,FALSE
2008,2008-10-13,Barack Obama,49.546637,NA,democrat,22,3,FALSE
2008,2008-10-14,Barack Obama,49.57785,NA,democrat,21,3,FALSE
2008,2008-10-15,Barack Obama,49.585368,NA,democrat,20,3,FALSE
2008,2008-10-16,Barack Obama,49.307017,NA,democrat,19,3,FALSE
2008,2008-10-17,Barack Obama,49.242406,NA,democrat,18,3,FALSE
2008,2008-10-18,Barack Obama,49.56732,NA,democrat,17,2,FALSE
2008,2008-10-19,Barack Obama,49.582981,NA,democrat,16,2,FALSE
2008,2008-10-20,Barack Obama,49.472382,NA,democrat,15,2,FALSE
2008,2008-10-21,Barack Obama,49.805099,NA,democrat,14,2,FALSE
2008,2008-10-22,Barack Obama,49.908416,NA,democrat,13,2,FALSE
2008,2008-10-23,Barack Obama,50.14414,NA,democrat,12,2,FALSE
2008,2008-10-24,Barack Obama,50.031062,NA,democrat,11,2,FALSE
2008,2008-10-25,Barack Obama,50.025641,NA,democrat,10,1,FALSE
2008,2008-10-26,Barack Obama,50.035474,NA,democrat,9,1,FALSE
2008,2008-10-27,Barack Obama,50.213027,NA,democrat,8,1,FALSE
2008,2008-10-28,Barack Obama,50.183024,NA,democrat,7,1,FALSE
2008,2008-10-29,Barack Obama,50.12977,NA,democrat,6,1,FALSE
2008,2008-10-31,Barack Obama,50.247106,NA,democrat,4,1,FALSE
2008,2008-11-01,Barack Obama,50.477011,NA,democrat,3,0,FALSE
2008,2008-11-02,Barack Obama,50.709337,NA,democrat,2,0,FALSE
2008,2008-11-03,Barack Obama,50.990174,NA,democrat,1,0,FALSE
2008,2008-02-26,John McCain,45.2314415,NA,republican,252,36,TRUE
2008,2008-03-01,John McCain,45.495214,NA,republican,248,35,TRUE
2008,2008-03-02,John McCain,44.398736,NA,republican,247,35,TRUE
2008,2008-03-04,John McCain,44.83242,NA,republican,245,35,TRUE
2008,2008-03-05,John McCain,45.402484,NA,republican,244,35,TRUE
2008,2008-03-06,John McCain,45.533502,NA,republican,243,35,TRUE
2008,2008-03-09,John McCain,46.182698,NA,republican,240,34,TRUE
2008,2008-03-10,John McCain,46.0348083333333,NA,republican,239,34,TRUE
2008,2008-03-13,John McCain,46.042824,NA,republican,236,34,TRUE
2008,2008-03-14,John McCain,46.170457999999996,NA,republican,235,34,TRUE
2008,2008-03-16,John McCain,46.465803,NA,republican,233,33,TRUE
2008,2008-03-17,John McCain,46.682214,NA,republican,232,33,TRUE
2008,2008-03-18,John McCain,46.739793,NA,republican,231,33,TRUE
2008,2008-03-19,John McCain,46.778576,NA,republican,230,33,TRUE
2008,2008-03-21,John McCain,47.029909,NA,republican,228,33,TRUE
2008,2008-03-22,John McCain,46.869822,NA,republican,227,32,TRUE
2008,2008-03-24,John McCain,46.351962,NA,republican,225,32,TRUE
2008,2008-03-25,John McCain,46.455454,NA,republican,224,32,TRUE
2008,2008-03-26,John McCain,46.500429,NA,republican,223,32,TRUE
2008,2008-03-27,John McCain,46.855274,NA,republican,222,32,TRUE
2008,2008-03-29,John McCain,46.8848365,NA,republican,220,31,TRUE
2008,2008-03-31,John McCain,47.165623,NA,republican,218,31,TRUE
2008,2008-04-02,John McCain,47.05994525,NA,republican,216,31,TRUE
2008,2008-04-06,John McCain,46.894227,NA,republican,212,30,TRUE
2008,2008-04-07,John McCain,46.973516,NA,republican,211,30,TRUE
2008,2008-04-08,John McCain,47.068968,NA,republican,210,30,TRUE
2008,2008-04-09,John McCain,47.172729,NA,republican,209,30,TRUE
2008,2008-04-10,John McCain,47.173759,NA,republican,208,30,TRUE
2008,2008-04-11,John McCain,46.825162,NA,republican,207,30,TRUE
2008,2008-04-12,John McCain,46.43972,NA,republican,206,29,TRUE
2008,2008-04-13,John McCain,46.317543,NA,republican,205,29,TRUE
2008,2008-04-14,John McCain,45.576185,NA,republican,204,29,TRUE
2008,2008-04-16,John McCain,45.714414,NA,republican,202,29,TRUE
2008,2008-04-17,John McCain,45.6975095,NA,republican,201,29,TRUE
2008,2008-04-18,John McCain,45.681317,NA,republican,200,29,TRUE
2008,2008-04-20,John McCain,45.697944,NA,republican,198,28,TRUE
2008,2008-04-21,John McCain,45.668046,NA,republican,197,28,TRUE
2008,2008-04-22,John McCain,45.8268926666667,NA,republican,196,28,TRUE
2008,2008-04-25,John McCain,45.74023,NA,republican,193,28,TRUE
2008,2008-04-26,John McCain,45.888276,NA,republican,192,27,TRUE
2008,2008-04-28,John McCain,45.828049,NA,republican,190,27,TRUE
2008,2008-04-29,John McCain,46.1888315,NA,republican,189,27,TRUE
2008,2008-05-01,John McCain,46.366887,NA,republican,187,27,TRUE
2008,2008-05-02,John McCain,46.248259,NA,republican,186,27,TRUE
2008,2008-05-03,John McCain,45.871877,NA,republican,185,26,TRUE
2008,2008-05-04,John McCain,45.7768615,NA,republican,184,26,TRUE
2008,2008-05-06,John McCain,45.823221,NA,republican,182,26,TRUE
2008,2008-05-08,John McCain,45.349303,NA,republican,180,26,TRUE
2008,2008-05-10,John McCain,45.062849,NA,republican,178,25,TRUE
2008,2008-05-11,John McCain,45.182671,NA,republican,177,25,TRUE
2008,2008-05-12,John McCain,44.966503,NA,republican,176,25,TRUE
2008,2008-05-13,John McCain,44.9826265,NA,republican,175,25,TRUE
2008,2008-05-15,John McCain,44.936075,NA,republican,173,25,TRUE
2008,2008-05-16,John McCain,45.042371,NA,republican,172,25,TRUE
2008,2008-05-18,John McCain,44.179489,NA,republican,170,24,TRUE
2008,2008-05-20,John McCain,44.101661,NA,republican,168,24,TRUE
2008,2008-05-21,John McCain,43.988518,NA,republican,167,24,TRUE
2008,2008-05-22,John McCain,44.318533,NA,republican,166,24,TRUE
2008,2008-05-24,John McCain,44.5315065,NA,republican,164,23,TRUE
2008,2008-05-25,John McCain,44.557906,NA,republican,163,23,TRUE
2008,2008-05-27,John McCain,44.762846,NA,republican,161,23,TRUE
2008,2008-05-28,John McCain,44.959147,NA,republican,160,23,TRUE
2008,2008-05-31,John McCain,45.054632,NA,republican,157,22,TRUE
2008,2008-06-01,John McCain,45.0495295,NA,republican,156,22,TRUE
2008,2008-06-03,John McCain,45.114395,NA,republican,154,22,TRUE
2008,2008-06-04,John McCain,45.566392,NA,republican,153,22,TRUE
2008,2008-06-05,John McCain,45.2222435,NA,republican,152,22,TRUE
2008,2008-06-07,John McCain,44.932859,NA,republican,150,21,TRUE
2008,2008-06-08,John McCain,44.77589,NA,republican,149,21,TRUE
2008,2008-06-09,John McCain,44.296674,NA,republican,148,21,TRUE
2008,2008-06-10,John McCain,44.28067,NA,republican,147,21,TRUE
2008,2008-06-11,John McCain,43.491514,NA,republican,146,21,TRUE
2008,2008-06-12,John McCain,43.496549,NA,republican,145,21,TRUE
2008,2008-06-13,John McCain,43.162168,NA,republican,144,21,TRUE
2008,2008-06-14,John McCain,43.119131,NA,republican,143,20,TRUE
2008,2008-06-15,John McCain,43.489907,NA,republican,142,20,TRUE
2008,2008-06-16,John McCain,43.464737,NA,republican,141,20,TRUE
2008,2008-06-17,John McCain,43.206425,NA,republican,140,20,TRUE
2008,2008-06-18,John McCain,42.97829,NA,republican,139,20,TRUE
2008,2008-06-19,John McCain,42.6044553333333,NA,republican,138,20,TRUE
2008,2008-06-22,John McCain,41.8016905,NA,republican,135,19,TRUE
2008,2008-06-23,John McCain,41.5138,NA,republican,134,19,TRUE
2008,2008-06-25,John McCain,41.7943803333333,NA,republican,132,19,TRUE
2008,2008-06-28,John McCain,41.495615,NA,republican,129,18,TRUE
2008,2008-06-29,John McCain,41.545826,NA,republican,128,18,TRUE
2008,2008-07-01,John McCain,41.444693,NA,republican,126,18,TRUE
2008,2008-07-02,John McCain,41.28438175,NA,republican,125,18,TRUE
2008,2008-07-06,John McCain,41.124492,NA,republican,121,17,TRUE
2008,2008-07-07,John McCain,41.081292,NA,republican,120,17,TRUE
2008,2008-07-09,John McCain,41.227507,NA,republican,118,17,TRUE
2008,2008-07-10,John McCain,41.5432775,NA,republican,117,17,TRUE
2008,2008-07-12,John McCain,41.561564,NA,republican,115,16,TRUE
2008,2008-07-13,John McCain,42.004913,NA,republican,114,16,TRUE
2008,2008-07-15,John McCain,42.079322,NA,republican,112,16,TRUE
2008,2008-07-16,John McCain,42.170621,NA,republican,111,16,TRUE
2008,2008-07-17,John McCain,42.093179,NA,republican,110,16,TRUE
2008,2008-07-18,John McCain,42.159152,NA,republican,109,16,TRUE
2008,2008-07-19,John McCain,42.2435565,NA,republican,108,15,TRUE
2008,2008-07-21,John McCain,42.056716,NA,republican,106,15,TRUE
2008,2008-07-22,John McCain,42.146666,NA,republican,105,15,TRUE
2008,2008-07-23,John McCain,41.7916845,NA,republican,104,15,TRUE
2008,2008-07-25,John McCain,41.827077,NA,republican,102,15,TRUE
2008,2008-07-27,John McCain,42.300657,NA,republican,100,14,TRUE
2008,2008-07-28,John McCain,42.41852,NA,republican,99,14,TRUE
2008,2008-07-29,John McCain,42.349688,NA,republican,98,14,TRUE
2008,2008-07-30,John McCain,42.533529,NA,republican,97,14,TRUE
2008,2008-07-31,John McCain,42.662244,NA,republican,96,14,TRUE
2008,2008-08-01,John McCain,42.8908045,NA,republican,95,14,TRUE
2008,2008-08-03,John McCain,43.186904,NA,republican,93,13,TRUE
2008,2008-08-04,John McCain,43.047138,NA,republican,92,13,TRUE
2008,2008-08-05,John McCain,43.071066,NA,republican,91,13,TRUE
2008,2008-08-06,John McCain,43.00252,NA,republican,90,13,TRUE
2008,2008-08-08,John McCain,42.891153,NA,republican,88,13,TRUE
2008,2008-08-09,John McCain,42.793324,NA,republican,87,12,TRUE
2008,2008-08-10,John McCain,42.877836,NA,republican,86,12,TRUE
2008,2008-08-11,John McCain,42.971532,NA,republican,85,12,TRUE
2008,2008-08-12,John McCain,43.048906,NA,republican,84,12,TRUE
2008,2008-08-13,John McCain,43.11894,NA,republican,83,12,TRUE
2008,2008-08-14,John McCain,43.461347,NA,republican,82,12,TRUE
2008,2008-08-15,John McCain,43.5044,NA,republican,81,12,TRUE
2008,2008-08-16,John McCain,43.59324,NA,republican,80,11,TRUE
2008,2008-08-17,John McCain,43.497781,NA,republican,79,11,TRUE
2008,2008-08-18,John McCain,43.708391,NA,republican,78,11,TRUE
2008,2008-08-20,John McCain,43.672372,NA,republican,76,11,TRUE
2008,2008-08-22,John McCain,43.496971,NA,republican,74,11,TRUE
2008,2008-08-23,John McCain,43.428043,NA,republican,73,10,TRUE
2008,2008-08-24,John McCain,43.734199,NA,republican,72,10,TRUE
2008,2008-08-26,John McCain,43.608538,NA,republican,70,10,TRUE
2008,2008-08-27,John McCain,43.812813,NA,republican,69,10,TRUE
2008,2008-08-29,John McCain,42.914173,NA,republican,67,10,TRUE
2008,2008-08-30,John McCain,44.439133,NA,republican,66,9,TRUE
2008,2008-08-31,John McCain,44.181378,NA,republican,65,9,TRUE
2008,2008-09-01,John McCain,43.98336,NA,republican,64,9,TRUE
2008,2008-09-03,John McCain,43.560553,NA,republican,62,9,TRUE
2008,2008-09-04,John McCain,43.4748335,NA,republican,61,9,FALSE
2008,2008-09-06,John McCain,45.709368,NA,republican,59,8,FALSE
2008,2008-09-07,John McCain,46.066115,NA,republican,58,8,FALSE
2008,2008-09-08,John McCain,46.301945,NA,republican,57,8,FALSE
2008,2008-09-09,John McCain,46.410919,NA,republican,56,8,FALSE
2008,2008-09-10,John McCain,46.57984,NA,republican,55,8,FALSE
2008,2008-09-11,John McCain,46.7134725,NA,republican,54,8,FALSE
2008,2008-09-13,John McCain,46.782105,NA,republican,52,7,FALSE
2008,2008-09-14,John McCain,46.754641,NA,republican,51,7,FALSE
2008,2008-09-15,John McCain,46.82551,NA,republican,50,7,FALSE
2008,2008-09-16,John McCain,46.785807,NA,republican,49,7,FALSE
2008,2008-09-18,John McCain,46.831175,NA,republican,47,7,FALSE
2008,2008-09-19,John McCain,46.874456,NA,republican,46,7,FALSE
2008,2008-09-20,John McCain,46.77422,NA,republican,45,6,FALSE
2008,2008-09-21,John McCain,46.709218,NA,republican,44,6,FALSE
2008,2008-09-22,John McCain,46.402141,NA,republican,43,6,FALSE
2008,2008-09-23,John McCain,46.086558,NA,republican,42,6,FALSE
2008,2008-09-24,John McCain,45.902524,NA,republican,41,6,FALSE
2008,2008-09-25,John McCain,45.908484,NA,republican,40,6,FALSE
2008,2008-09-26,John McCain,45.919301,NA,republican,39,6,FALSE
2008,2008-09-27,John McCain,45.0119255,NA,republican,38,5,FALSE
2008,2008-09-29,John McCain,44.959908,NA,republican,36,5,FALSE
2008,2008-09-30,John McCain,44.521761,NA,republican,35,5,FALSE
2008,2008-10-01,John McCain,44.330482,NA,republican,34,5,FALSE
2008,2008-10-02,John McCain,44.246407,NA,republican,33,5,FALSE
2008,2008-10-03,John McCain,44.123372,NA,republican,32,5,FALSE
2008,2008-10-04,John McCain,43.433486,NA,republican,31,4,FALSE
2008,2008-10-05,John McCain,43.579247,NA,republican,30,4,FALSE
2008,2008-10-06,John McCain,43.636479,NA,republican,29,4,FALSE
2008,2008-10-07,John McCain,43.613906,NA,republican,28,4,FALSE
2008,2008-10-08,John McCain,42.839614,NA,republican,27,4,FALSE
2008,2008-10-09,John McCain,42.515634,NA,republican,26,4,FALSE
2008,2008-10-10,John McCain,42.483611,NA,republican,25,4,FALSE
2008,2008-10-11,John McCain,42.38148,NA,republican,24,3,FALSE
2008,2008-10-12,John McCain,42.321051,NA,republican,23,3,FALSE
2008,2008-10-13,John McCain,42.312876,NA,republican,22,3,FALSE
2008,2008-10-14,John McCain,42.285643,NA,republican,21,3,FALSE
2008,2008-10-15,John McCain,42.236779,NA,republican,20,3,FALSE
2008,2008-10-16,John McCain,42.471682,NA,republican,19,3,FALSE
2008,2008-10-17,John McCain,42.631904,NA,republican,18,3,FALSE
2008,2008-10-18,John McCain,41.974271,NA,republican,17,2,FALSE
2008,2008-10-19,John McCain,42.362896,NA,republican,16,2,FALSE
2008,2008-10-20,John McCain,42.716766,NA,republican,15,2,FALSE
2008,2008-10-21,John McCain,42.504601,NA,republican,14,2,FALSE
2008,2008-10-22,John McCain,42.584982,NA,republican,13,2,FALSE
2008,2008-10-23,John McCain,42.481469,NA,republican,12,2,FALSE
